id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,input width,113,47,17,84,319,ship,baseline,monotonic-signal,raise-signal
m002,g002,search depth,74,56,13,104,299,ship,edge,drag-penalty,drop-slack
m003,g003,boundary pressure,106,10,20,92,224,ship,recovery,confidence-floor,raise-drag
m004,g004,complexity,82,19,35,61,88,hold,negative,lane-boundary,lower-confidence
m005,g005,input width,126,26,27,26,195,ship,baseline,monotonic-signal,raise-signal
m006,g006,search depth,50,21,45,50,-33,hold,edge,drag-penalty,drop-slack
m007,g007,boundary pressure,64,37,21,23,120,watch,recovery,confidence-floor,raise-drag
m008,g008,complexity,31,77,42,87,93,hold,negative,lane-boundary,lower-confidence
m009,g009,input width,115,65,15,100,385,ship,baseline,monotonic-signal,raise-signal
m010,g010,search depth,59,50,24,105,203,ship,edge,drag-penalty,drop-slack
m011,g011,boundary pressure,39,27,37,26,-27,hold,recovery,confidence-floor,raise-drag
m012,g012,complexity,32,47,14,64,152,watch,negative,lane-boundary,lower-confidence
m013,g013,input width,85,60,26,21,181,watch,baseline,monotonic-signal,raise-signal
m014,g014,search depth,102,23,36,40,110,watch,edge,drag-penalty,drop-slack
m015,g015,boundary pressure,74,23,49,54,3,hold,recovery,confidence-floor,raise-drag
m016,g016,complexity,64,20,26,53,91,hold,negative,lane-boundary,lower-confidence
m017,g017,input width,115,56,19,76,323,ship,baseline,monotonic-signal,raise-signal
m018,g018,search depth,43,31,38,86,44,hold,edge,drag-penalty,drop-slack
m019,g019,boundary pressure,59,37,35,52,69,hold,recovery,confidence-floor,raise-drag
m020,g020,complexity,70,37,25,70,159,watch,negative,lane-boundary,lower-confidence
m021,g021,input width,88,75,4,103,409,ship,baseline,monotonic-signal,raise-signal
m022,g022,search depth,87,15,37,91,110,watch,edge,drag-penalty,drop-slack
m023,g023,boundary pressure,51,74,20,73,223,ship,recovery,confidence-floor,raise-drag
m024,g024,complexity,36,66,44,12,-4,hold,negative,lane-boundary,lower-confidence
m025,g025,input width,85,72,40,49,163,watch,baseline,monotonic-signal,raise-signal
m026,g026,search depth,56,59,40,22,52,hold,edge,drag-penalty,drop-slack
